customer_id,total_spend,transaction_count,avg_transaction_amount
4631,797.1700000000001,5,159.43
6324,796.94,6,132.82
1608,796.8299999999999,2,398.42
1464,796.61,8,99.58
13465,796.59,6,132.77
15215,796.25,13,61.25
11553,796.21,6,132.7
8875,795.9399999999999,8,99.49
8626,795.93,8,99.49
573,795.77,4,198.94
1819,795.76,8,99.47
8449,795.47,3,265.16
9292,795.4499999999999,8,99.43
13811,794.8000000000001,6,132.47
7165,794.75,8,99.34
12679,794.71,7,113.53
2410,793.8199999999999,10,79.38
18195,793.49,4,198.37
12446,793.39,10,79.34
239,793.28,2,396.64
2018,793.08,5,158.62
13965,792.76,2,396.38
7526,792.38,6,132.06
8574,792.27,2,396.14
982,792.09,2,396.04
10727,792.0699999999999,6,132.01
10359,791.48,3,263.83
7990,791.24,3,263.75
1477,790.75,10,79.08
4563,790.72,8,98.84
10807,790.52,8,98.82
16401,790.32,5,158.06
4855,788.99,6,131.5
7264,788.73,4,197.18
9338,788.62,9,87.62
14344,788.21,4,197.05
15333,788.08,3,262.69
19337,787.75,8,98.47
1808,787.7,6,131.28
4508,786.87,7,112.41
4059,786.6899999999999,4,196.67
18120,786.51,5,157.3
7259,786.47,5,157.29
915,786.19,12,65.52
14756,785.8100000000001,4,196.45
10884,784.52,9,87.17
9877,784.47,7,112.07
19096,782.81,5,156.56
19026,782.69,4,195.67
7830,782.59,6,130.43
7982,782.52,4,195.63
5647,782.19,7,111.74
8376,781.52,7,111.65
1486,780.5999999999999,2,390.3
3235,780.43,7,111.49
5280,780.25,5,156.05
5115,780.05,7,111.44
14090,779.84,6,129.97
12334,779.6,2,389.8
1426,779.32,5,155.86
5230,779.22,6,129.87
9827,779.19,11,70.84
3578,778.73,5,155.75
17798,778.59,6,129.77
1890,777.8299999999999,5,155.57
12778,777.47,7,111.07
13642,777.3100000000001,8,97.16
1217,776.31,7,110.9
343,776.3,5,155.26
13098,776.03,4,194.01
9381,775.97,10,77.6
19150,775.97,6,129.33
2780,775.79,10,77.58
12109,775.4,5,155.08
1140,775.1,5,155.02
9515,774.85,7,110.69
16335,774.74,9,86.08
13780,774.3,5,154.86
4149,773.7900000000001,2,386.9
16092,773.65,9,85.96
18194,773.57,8,96.7
2169,773.5400000000001,8,96.69
1328,773.46,7,110.49
15335,773.37,8,96.67
802,772.52,7,110.36
3124,772.46,6,128.74
14299,772.26,7,110.32
3823,771.94,2,385.97
2475,771.91,6,128.65
16558,771.71,8,96.46
4432,771.69,5,154.34
11609,770.73,8,96.34
9329,770.63,5,154.13
5010,770.44,3,256.81
1151,769.94,8,96.24
3443,769.9399999999999,4,192.48
9214,769.19,7,109.88
1891,768.72,4,192.18
4235,768.68,9,85.41
7496,768.5799999999999,6,128.1
10874,768.09,9,85.34
9053,767.9999999999999,9,85.33
7914,767.98,7,109.71
16377,767.9399999999999,9,85.33
16139,767.26,2,383.63
17628,766.0899999999999,7,109.44
16420,765.73,5,153.15
4630,765.68,1,765.68
17026,764.98,8,95.62
18477,764.73,2,382.36
11728,764.2,5,152.84
2557,764.16,9,84.91
10157,763.77,6,127.3
6093,763.76,1,763.76
6365,762.79,3,254.26
3708,762.48,3,254.16
9118,762.41,14,54.46
2516,762.32,6,127.05
4079,762.0400000000001,7,108.86
14880,761.85,6,126.98
7951,761.6999999999999,8,95.21
18626,761.6,5,152.32
3703,761.43,8,95.18
2719,761.35,10,76.14
16880,761.0,8,95.12
7130,761.0,10,76.1
566,760.3600000000001,6,126.73
13667,760.22,6,126.7
8629,760.0500000000001,9,84.45
13679,759.9499999999999,6,126.66
9623,759.41,9,84.38
13908,759.28,9,84.36
15401,759.26,7,108.47
5078,759.07,6,126.51
17224,758.87,9,84.32
11587,758.82,6,126.47
17790,758.49,7,108.36
13622,758.49,9,84.28
15142,757.85,9,84.21
3027,757.69,8,94.71
8514,757.59,10,75.76
12685,756.63,9,84.07
19876,756.14,10,75.61
7030,756.12,6,126.02
1973,756.09,8,94.51
14615,755.61,10,75.56
4343,755.47,11,68.68
8992,755.34,5,151.07
18794,755.12,4,188.78
4842,754.99,10,75.5
17793,754.61,5,150.92
606,754.54,6,125.76
17593,754.16,7,107.74
13577,753.89,6,125.65
12664,753.59,6,125.6
5925,753.57,9,83.73
1007,753.39,6,125.56
8679,752.91,7,107.56
5175,752.64,6,125.44
14604,752.22,7,107.46
13097,751.71,3,250.57
18983,751.55,7,107.36
13158,750.88,10,75.09
8494,750.8199999999999,6,125.14
99,750.79,9,83.42
17535,750.79,11,68.25
6292,750.73,4,187.68
19751,750.5500000000001,7,107.22
12579,750.39,4,187.6
12669,750.27,7,107.18
11671,750.1500000000001,4,187.54
9642,750.0400000000001,2,375.02
18147,750.01,9,83.33
10050,749.51,5,149.9
6616,748.97,10,74.9
10575,748.22,9,83.14
16803,748.1,5,149.62
14153,747.76,1,747.76
5117,747.73,7,106.82
4809,747.65,7,106.81
12607,747.2,3,249.07
15585,747.15,11,67.92
13302,746.88,8,93.36
6043,746.83,10,74.68
91,746.6899999999999,7,106.67
7086,746.52,8,93.32
19564,746.48,8,93.31
8518,746.26,4,186.56
3071,746.13,7,106.59
8554,745.24,2,372.62
16862,744.08,4,186.02
17092,742.8,5,148.56
415,742.73,8,92.84
14530,742.62,4,185.66
7243,742.3799999999999,4,185.59
4226,742.13,4,185.53
4179,742.12,4,185.53
10847,741.9300000000001,7,105.99
7637,741.91,6,123.65
15371,741.86,7,105.98
9015,741.63,4,185.41
14382,741.61,8,92.7
11678,741.5999999999999,3,247.2
15728,740.82,9,82.31
1257,740.7,5,148.14
15898,740.5600000000001,9,82.28
2993,740.3800000000001,6,123.4
8066,740.31,8,92.54
8691,740.29,6,123.38
6790,740.15,9,82.24
18829,740.11,6,123.35
757,739.9300000000001,5,147.99
15304,739.71,5,147.94
19293,739.49,5,147.9
3490,739.41,8,92.43
8014,739.01,4,184.75
19993,738.87,7,105.55
14354,737.81,5,147.56
10728,737.76,6,122.96
10784,737.6,5,147.52
4448,737.5,4,184.38
18735,737.0600000000001,3,245.69
6587,736.99,2,368.5
12939,736.7299999999999,5,147.35
17233,736.62,8,92.08
11792,736.38,6,122.73
510,734.48,7,104.93
1177,734.38,6,122.4
17442,734.24,6,122.37
12827,734.21,5,146.84
17965,733.63,14,52.4
18581,733.56,1,733.56
1901,733.51,7,104.79
337,733.48,2,366.74
17786,733.3700000000001,7,104.77
19512,733.16,5,146.63
5654,732.94,4,183.24
3955,732.87,5,146.57
5322,732.4200000000001,10,73.24
3223,731.6400000000001,6,121.94
18712,731.56,6,121.93
18958,731.5300000000001,5,146.31
18960,731.4499999999999,14,52.25
8519,731.39,8,91.42
18561,730.86,9,81.21
13634,730.85,8,91.36
14224,730.78,7,104.4
7841,730.45,4,182.61
12815,730.25,8,91.28
8379,730.2,7,104.31
16581,730.03,5,146.01
16996,729.58,4,182.4
12358,729.52,13,56.12
15921,729.4,8,91.18
8148,729.28,5,145.86
262,728.7900000000001,4,182.2
12874,728.15,5,145.63
2096,728.0999999999999,2,364.05
19118,728.0799999999999,3,242.69
19077,727.98,6,121.33
1384,727.91,9,80.88
4478,727.76,8,90.97
6413,727.54,5,145.51
17435,727.3,10,72.73
18248,726.97,9,80.77
3383,726.78,10,72.68
236,726.59,6,121.1
18823,726.03,2,363.02
13670,725.98,10,72.6
237,725.3299999999999,8,90.67
4866,725.11,9,80.57
6311,724.61,10,72.46
19049,724.23,10,72.42
2900,724.01,6,120.67
8079,723.52,12,60.29
11734,723.44,10,72.34
1548,723.2,5,144.64
9199,723.03,8,90.38
11529,722.9,9,80.32
16800,722.39,2,361.2
1682,722.3,7,103.19
4936,722.29,3,240.76
7322,722.23,7,103.18
5778,722.19,9,80.24
13933,722.0699999999999,6,120.34
8970,721.89,9,80.21
17164,721.73,12,60.14
5029,721.65,8,90.21
18917,721.58,5,144.32
9884,721.5,8,90.19
12521,721.35,4,180.34
12725,721.2099999999999,9,80.13
18093,721.1800000000001,6,120.2
829,721.0,6,120.17
13080,720.85,7,102.98
15956,719.9,8,89.99
587,719.43,5,143.89
9535,719.3000000000001,6,119.88
2997,719.04,11,65.37
4248,718.8800000000001,3,239.63
1595,718.8299999999999,3,239.61
181,718.29,9,79.81
16909,718.17,4,179.54
7469,718.16,3,239.39
9587,717.53,6,119.59
7266,717.46,9,79.72
6181,717.42,9,79.71
14324,716.89,5,143.38
9780,716.87,5,143.37
147,716.15,6,119.36
14219,716.1,9,79.57
4994,715.21,10,71.52
12306,714.67,4,178.67
3723,714.3199999999999,11,64.94
7435,714.12,8,89.26
13932,713.6600000000001,6,118.94
12645,713.63,3,237.88
10136,712.5699999999999,5,142.51
318,712.45,5,142.49
16570,712.44,7,101.78
13237,712.3299999999999,5,142.47
3953,712.21,7,101.74
685,712.21,13,54.79
18850,712.02,4,178.0
15472,711.78,3,237.26
5837,711.67,7,101.67
14112,711.63,7,101.66
16413,711.46,4,177.86
19914,710.94,8,88.87
12363,710.87,5,142.17
16501,710.73,7,101.53
19871,710.67,3,236.89
10245,710.52,5,142.1
15733,710.1,8,88.76
6396,709.54,6,118.26
4314,709.45,2,354.72
1780,709.4,6,118.23
1809,709.22,10,70.92
7217,708.95,6,118.16
8349,708.91,9,78.77
14722,708.6500000000001,7,101.24
101,708.55,10,70.85
16053,708.35,11,64.4
9510,708.29,5,141.66
17536,708.29,8,88.54
14903,708.11,3,236.04
13989,708.05,7,101.15
19711,708.02,8,88.5
12168,707.9699999999999,2,353.98
43,707.88,5,141.58
12285,707.79,9,78.64
18488,707.7,4,176.92
8112,707.63,3,235.88
8469,707.63,9,78.63
7588,707.3199999999999,3,235.77
49,707.29,6,117.88
14721,707.2,7,101.03
7939,706.76,6,117.79
856,706.6999999999999,5,141.34
18938,706.5699999999999,4,176.64
4882,706.5699999999999,9,78.51
4829,706.4,7,100.91
3300,706.08,7,100.87
2207,706.05,9,78.45
10788,705.8100000000001,5,141.16
8940,705.6700000000001,6,117.61
17103,705.61,9,78.4
4779,705.14,5,141.03
505,705.02,6,117.5
17127,704.9,5,140.98
1779,704.87,7,100.7
10424,704.6099999999999,4,176.15
16563,704.31,5,140.86
5699,704.29,3,234.76
3070,704.11,7,100.59
3165,703.9200000000001,4,175.98
266,703.65,9,78.18
4401,703.53,3,234.51
9337,703.44,10,70.34
10743,703.4,3,234.47
10202,703.2,9,78.13
2467,703.03,5,140.61
4636,702.98,11,63.91
12199,702.66,6,117.11
13067,702.36,1,702.36
8345,702.09,8,87.76
2001,702.04,7,100.29
8955,702.0,1,702.0
13396,702.0,1,702.0
17992,701.98,5,140.4
12453,701.9200000000001,4,175.48
10378,701.84,5,140.37
3214,701.63,6,116.94
17373,701.52,6,116.92
19772,701.4399999999999,5,140.29
18188,700.9200000000001,10,70.09
13346,700.88,3,233.63
15259,700.84,7,100.12
15622,700.65,8,87.58
17004,700.53,14,50.04
8038,700.23,5,140.05
14348,700.11,6,116.68
8645,700.08,4,175.02
16341,699.95,7,99.99
2429,699.64,8,87.46
19249,699.62,4,174.9
16632,699.2,5,139.84
14228,699.15,9,77.68
8185,698.51,5,139.7
16299,697.94,6,116.32
8822,697.9,7,99.7
4641,697.31,6,116.22
15124,697.29,7,99.61
13126,696.71,7,99.53
5279,696.5899999999999,6,116.1
17008,696.3,11,63.3
13278,695.76,5,139.15
5148,695.65,10,69.56
12844,695.1,6,115.85
5481,694.32,7,99.19
3882,694.1,6,115.68
16624,694.04,9,77.12
5104,693.89,4,173.47
9824,693.87,5,138.77
13528,693.8599999999999,2,346.93
2562,693.78,10,69.38
4682,693.6800000000001,6,115.61
75,693.58,4,173.4
19348,693.48,5,138.7
18069,693.14,5,138.63
841,692.85,5,138.57
13303,692.75,4,173.19
16222,692.65,3,230.88
10420,692.63,7,98.95
637,692.49,3,230.83
19813,692.41,8,86.55
3651,691.66,4,172.92
12572,691.45,5,138.29
13283,690.77,6,115.13
5779,690.65,3,230.22
11994,690.63,2,345.32
18789,689.89,9,76.65
7237,689.3199999999999,2,344.66
5166,689.12,6,114.85
15681,689.06,4,172.26
19215,688.65,8,86.08
11772,688.52,8,86.06
791,688.33,9,76.48
4386,688.3,8,86.04
19597,688.24,7,98.32
5731,688.0,9,76.44
17252,687.55,2,343.78
19817,687.02,7,98.15
3244,686.82,9,76.31
7956,686.5699999999999,5,137.31
8145,686.56,5,137.31
9132,686.49,7,98.07
10504,686.25,8,85.78
12218,686.24,8,85.78
19127,685.53,4,171.38
7050,685.3,4,171.32
3424,684.84,8,85.6
9719,684.7,8,85.59
550,684.6800000000001,2,342.34
9946,684.58,13,52.66
5178,684.39,7,97.77
12111,683.9399999999999,7,97.71
10475,683.7900000000001,7,97.68
16237,683.52,11,62.14
17390,683.32,3,227.77
2672,683.28,6,113.88
6768,683.12,5,136.62
6977,682.86,5,136.57
9205,682.74,8,85.34
12899,682.71,5,136.54
7917,682.07,7,97.44
18815,682.04,7,97.43
19162,682.02,2,341.01
10042,681.97,4,170.49
4990,681.96,6,113.66
2800,681.73,11,61.98
4491,681.72,8,85.22
19372,681.66,8,85.21
18692,681.38,5,136.28
1303,681.29,5,136.26
10426,681.21,6,113.54
10957,680.9100000000001,4,170.23
399,680.86,5,136.17
5987,680.8100000000001,3,226.94
19152,680.69,10,68.07
14076,680.54,8,85.07
6519,680.3,6,113.38
11679,680.12,7,97.16
4101,679.9399999999999,8,84.99
4940,679.9200000000001,5,135.98
10903,679.88,10,67.99
393,679.75,6,113.29
3912,679.74,9,75.53
11589,679.5899999999999,5,135.92
14689,678.74,12,56.56
12364,678.53,6,113.09
9094,678.44,3,226.15
19873,678.43,6,113.07
7071,678.16,1,678.16
19241,678.1,6,113.02
7679,677.8199999999999,6,112.97
15294,677.8199999999999,5,135.56
16877,677.49,5,135.5
9614,677.44,7,96.78
3998,677.39,6,112.9
1833,677.2,7,96.74
18288,676.88,5,135.38
17775,676.61,10,67.66
3845,675.89,3,225.3
13157,675.58,5,135.12
7505,675.21,6,112.54
6024,675.18,3,225.06
15988,675.13,6,112.52
19577,674.86,5,134.97
5686,674.76,5,134.95
19419,674.56,4,168.64
11302,674.47,8,84.31
15562,674.42,4,168.6
11261,674.38,6,112.4
4320,674.17,6,112.36
7892,674.14,3,224.71
9950,674.12,7,96.3
8235,673.76,8,84.22
10070,673.73,5,134.75
2560,673.6899999999999,9,74.85
13683,673.63,9,74.85
2387,673.61,7,96.23
17954,673.51,8,84.19
1959,673.43,6,112.24
5769,673.2,3,224.4
14263,673.13,5,134.63
1632,672.59,5,134.52
6075,672.52,6,112.09
16605,672.49,6,112.08
9892,672.3,7,96.04
18424,672.22,6,112.04
16127,671.82,4,167.96
14816,671.65,11,61.06
10691,671.4399999999999,8,83.93
17809,671.41,6,111.9
14642,671.3199999999999,8,83.92
14798,671.29,5,134.26
12588,671.2100000000002,3,223.74
15492,671.11,10,67.11
17069,670.8399999999999,2,335.42
15941,670.75,5,134.15
7296,670.74,9,74.53
5887,670.51,5,134.1
16768,670.24,10,67.02
4524,670.15,6,111.69
18995,670.13,5,134.03
2844,669.6700000000001,6,111.61
17734,669.6700000000001,4,167.42
17923,669.44,6,111.57
1998,668.9300000000001,5,133.79
3423,668.87,7,95.55
10774,668.81,9,74.31
6558,668.5899999999999,9,74.29
10802,668.38,12,55.7
9396,668.3499999999999,3,222.78
15845,668.28,7,95.47
18027,667.84,6,111.31
15776,667.76,5,133.55
13753,667.72,6,111.29
15914,667.59,6,111.26
14740,666.95,7,95.28
7783,666.8299999999999,7,95.26
14140,666.6899999999999,10,66.67
14559,666.68,9,74.08
11515,666.3,7,95.19
7387,665.98,10,66.6
19113,665.6300000000001,2,332.82
18357,665.59,8,83.2
10350,665.57,7,95.08
8377,665.35,7,95.05
15136,665.29,9,73.92
4525,665.0500000000001,4,166.26
8309,665.03,3,221.68
19795,664.78,4,166.2
12819,664.72,9,73.86
5363,664.35,9,73.82
12328,664.21,10,66.42
15116,663.92,4,165.98
2528,663.68,1,663.68
1539,663.68,8,82.96
8637,663.63,7,94.8
2854,663.5,2,331.75
7954,663.42,2,331.71
14699,663.37,10,66.34
13809,663.22,5,132.64
18799,663.17,9,73.69
4152,663.06,8,82.88
8479,662.89,5,132.58
9844,662.88,5,132.58
19766,662.78,3,220.93
16388,662.61,3,220.87
12753,662.51,6,110.42
5630,662.49,9,73.61
3046,662.49,2,331.24
9064,662.3800000000001,7,94.63
16749,662.32,10,66.23
1562,662.25,4,165.56
14600,662.05,6,110.34
2135,661.98,5,132.4
7456,661.8,2,330.9
19646,661.62,4,165.4
6708,661.61,6,110.27
11003,661.54,8,82.69
8471,661.26,4,165.32
3791,661.1,12,55.09
16391,660.59,6,110.1
13300,660.16,10,66.02
18168,659.71,7,94.24
2937,659.7,4,164.92
10228,659.45,8,82.43
2011,659.35,3,219.78
18600,659.3399999999999,8,82.42
1004,659.27,5,131.85
3013,658.9,13,50.68
10549,658.73,11,59.88
2845,658.44,2,329.22
3301,658.31,9,73.15
1688,658.22,8,82.28
4184,658.1800000000001,6,109.7
2791,658.1,7,94.01
5107,658.08,7,94.01
11644,658.0600000000001,6,109.68
2354,657.9499999999999,4,164.49
13159,657.92,2,328.96
16977,657.73,8,82.22
16522,657.6400000000001,7,93.95
13638,657.55,8,82.19
3805,657.46,5,131.49
8669,657.24,11,59.75
17264,657.16,8,82.14
3140,657.11,5,131.42
16855,656.8299999999999,4,164.21
4922,656.73,5,131.35
15360,656.49,6,109.42
18287,656.48,6,109.41
3960,656.47,2,328.24
17367,656.46,8,82.06
15022,655.75,4,163.94
4512,654.9300000000001,5,130.99
4612,654.88,7,93.55
1050,654.74,2,327.37
15267,654.54,4,163.64
5595,654.4200000000001,3,218.14
13039,654.4,10,65.44
18361,654.33,9,72.7
3397,654.03,4,163.51
8068,653.99,5,130.8
4135,653.8100000000001,6,108.97
1010,653.5799999999999,5,130.72
8491,653.36,6,108.89
12689,653.29,3,217.76
13250,653.02,3,217.67
8807,652.69,9,72.52
19043,652.65,3,217.55
10251,652.61,9,72.51
10836,652.02,9,72.45
7644,652.01,6,108.67
12299,651.76,5,130.35
13292,651.6,9,72.4
11916,651.29,4,162.82
9993,651.19,6,108.53
14137,651.19,7,93.03
2180,650.9200000000001,5,130.18
13036,650.91,7,92.99
19425,650.86,6,108.48
5118,650.74,3,216.91
18158,650.64,3,216.88
15897,650.47,8,81.31
13457,650.01,4,162.5
19800,649.78,9,72.2
11145,649.74,6,108.29
3988,649.7199999999999,5,129.94
738,649.71,5,129.94
13009,649.65,9,72.18
15344,649.62,10,64.96
11229,649.61,5,129.92
18531,649.23,2,324.62
632,648.89,6,108.15
5981,648.6700000000001,7,92.67
9646,648.3499999999999,6,108.06
13502,648.34,7,92.62
13821,648.1600000000001,11,58.92
18150,648.15,4,162.04
483,647.73,5,129.55
16958,647.61,9,71.96
10162,647.4300000000001,4,161.86
345,647.28,3,215.76
3699,647.2199999999999,2,323.61
18832,647.1600000000001,7,92.45
15693,646.88,5,129.38
4890,646.74,9,71.86
4205,646.72,4,161.68
1842,646.51,6,107.75
11827,646.4100000000001,2,323.21
15050,646.3199999999999,4,161.58
2060,646.13,7,92.3
2869,646.03,3,215.34
10608,645.9799999999999,4,161.49
6885,645.86,8,80.73
9740,645.53,8,80.69
8347,645.46,4,161.36
9922,645.4300000000001,7,92.2
17204,645.3900000000001,4,161.35
4405,645.29,4,161.32
5227,645.29,4,161.32
14080,645.22,9,71.69
11653,645.15,10,64.52
15160,644.76,7,92.11
2802,644.12,2,322.06
13929,644.08,1,644.08
17484,644.01,9,71.56
5807,643.84,10,64.38
18265,643.65,5,128.73
3060,643.61,8,80.45
2846,643.46,5,128.69
4796,643.4200000000001,6,107.24
6440,643.12,6,107.19
16543,642.85,5,128.57
18144,642.72,7,91.82
5690,642.65,8,80.33
5121,642.57,7,91.8
12360,642.53,4,160.63
13713,642.47,5,128.49
16868,642.24,6,107.04
13154,642.05,7,91.72
4856,642.03,8,80.25
7375,641.98,6,107.0
12256,641.88,6,106.98
8444,641.65,4,160.41
11153,641.45,9,71.27
10267,641.09,7,91.58
10247,640.93,6,106.82
13588,640.87,7,91.55
2517,640.84,2,320.42
284,640.77,2,320.38
7645,640.76,4,160.19
13953,640.55,7,91.51
9301,640.0,6,106.67
4790,639.9,8,79.99
1661,639.74,6,106.62
10975,639.6,4,159.9
13427,639.6,4,159.9
18504,639.5400000000001,6,106.59
13610,639.39,9,71.04
4290,639.3499999999999,2,319.67
4640,639.0699999999999,8,79.88
11607,638.65,3,212.88
9539,638.25,8,79.78
6176,638.03,5,127.61
1523,637.57,6,106.26
15334,637.29,7,91.04
10013,636.9799999999999,2,318.49
2468,636.55,7,90.94
5703,636.02,5,127.2
6382,636.01,9,70.67
398,635.8000000000001,6,105.97
14884,635.11,8,79.39
2914,635.08,3,211.69
2716,635.03,5,127.01
18136,635.0,6,105.83
12310,634.89,7,90.7
11681,634.79,8,79.35
9113,634.76,2,317.38
680,634.74,8,79.34
12894,634.73,9,70.53
4270,634.53,5,126.91
12692,634.25,4,158.56
18754,634.24,12,52.85
1796,634.22,3,211.41
3677,634.02,10,63.4
12303,633.99,5,126.8
16046,633.7900000000001,4,158.45
18494,633.65,6,105.61
12666,633.55,9,70.39
4795,633.46,9,70.38
3789,633.36,3,211.12
13934,633.33,7,90.48
173,633.23,10,63.32
5518,633.17,8,79.15
989,633.16,4,158.29
4452,633.08,4,158.27
8751,632.66,7,90.38
9643,632.59,4,158.15
16760,632.38,5,126.48
6780,632.25,8,79.03
14169,632.25,6,105.38
19868,632.0699999999999,8,79.01
3263,632.03,8,79.0
5085,631.95,6,105.32
430,631.71,8,78.96
13208,631.59,5,126.32
16560,631.47,6,105.24
3982,631.1,6,105.18
12881,630.92,11,57.36
9681,630.2,5,126.04
4629,630.03,11,57.28
1109,629.97,4,157.49
18393,629.9,8,78.74
10406,629.87,10,62.99
5160,629.86,6,104.98
11885,629.8299999999999,3,209.94
18769,629.49,8,78.69
10345,629.41,5,125.88
10196,629.28,11,57.21
7743,629.23,3,209.74
19413,628.91,8,78.61
17930,628.74,7,89.82
611,628.6899999999999,2,314.34
69,628.5,5,125.7
3413,628.34,7,89.76
19759,628.24,8,78.53
18332,628.12,1,628.12
4740,627.9399999999999,8,78.49
6804,627.76,6,104.63
3549,627.6,7,89.66
15419,627.46,5,125.49
15505,627.43,2,313.71
14464,627.28,7,89.61
18155,627.24,8,78.4
14438,627.02,8,78.38
7036,626.49,4,156.62
16663,626.13,7,89.45
15437,625.72,6,104.29
14812,625.49,10,62.55
10644,625.3299999999999,4,156.33
11756,625.29,6,104.21
18356,625.28,7,89.33
8187,625.11,4,156.28
9757,624.84,7,89.26
4650,624.79,4,156.2
11843,624.72,5,124.94
1730,624.6600000000001,4,156.17
6428,624.47,13,48.04
1467,624.28,7,89.18
14293,624.27,8,78.03
14311,624.12,5,124.82
18952,624.0999999999999,3,208.03
18059,623.92,6,103.99
13476,623.78,10,62.38
14037,623.77,5,124.75
9423,623.72,4,155.93
13503,623.6800000000001,3,207.89
17473,623.6,6,103.93
16724,623.5,4,155.88
7252,623.35,3,207.78
14350,623.1700000000001,4,155.79
3690,623.13,8,77.89
619,622.9300000000001,6,103.82
17727,622.22,7,88.89
10414,622.18,7,88.88
12822,621.9300000000001,7,88.85
694,621.84,1,621.84
12638,621.75,7,88.82
4552,621.74,9,69.08
17323,621.66,5,124.33
2705,621.62,7,88.8
19942,621.49,10,62.15
15825,621.45,8,77.68
4315,621.3299999999999,2,310.66
11822,621.1600000000001,3,207.05
3042,621.04,5,124.21
14805,621.03,4,155.26
11781,620.98,7,88.71
9077,620.6999999999999,10,62.07
14702,620.64,4,155.16
14565,620.64,6,103.44
17904,620.36,5,124.07
18021,619.51,3,206.5
13215,619.28,4,154.82
2750,619.21,5,123.84
2764,619.1600000000001,5,123.83
8266,619.1600000000001,2,309.58
3793,619.14,12,51.6
16604,618.95,6,103.16
6405,618.92,4,154.73
1952,618.9,9,68.77
17456,618.71,8,77.34
5308,618.66,4,154.66
838,618.52,4,154.63
7792,618.0,5,123.6
508,617.9100000000001,5,123.58
11400,617.8199999999999,8,77.23
14047,617.76,11,56.16
18446,617.6400000000001,4,154.41
591,617.54,8,77.19
11242,617.53,6,102.92
336,617.3299999999999,5,123.47
11638,617.2800000000001,4,154.32
12959,617.21,4,154.3
5759,616.99,5,123.4
6330,616.86,4,154.22
19659,616.8199999999999,3,205.61
19650,616.64,6,102.77
814,616.54,3,205.51
12628,616.28,8,77.04
10628,616.13,2,308.06
19097,616.12,6,102.69
15310,615.9300000000001,7,87.99
19734,615.88,6,102.65
14253,615.79,4,153.95
16959,615.77,7,87.97
3476,615.74,12,51.31
7162,615.54,6,102.59
1195,615.46,5,123.09
4782,615.35,4,153.84
16582,615.32,3,205.11
1484,615.13,9,68.35
5067,615.02,7,87.86
8499,614.84,8,76.86
6150,614.45,2,307.23
17425,614.4,5,122.88
16786,614.38,10,61.44
8051,614.36,7,87.77
6662,614.31,5,122.86
2253,614.19,5,122.84
9210,614.08,5,122.82
14539,614.04,6,102.34
185,614.02,6,102.34
3109,613.61,12,51.13
8498,613.51,8,76.69
13757,613.12,6,102.19
1895,612.86,11,55.71
15273,612.43,8,76.55
11006,612.24,8,76.53
12203,612.21,4,153.05
17494,612.1800000000001,2,306.09
19223,612.1700000000001,6,102.03
9812,612.13,3,204.04
18852,612.02,6,102.0
2150,611.96,10,61.2
3329,611.69,9,67.97
