transaction_id,customer_id,amount
692_1251,16230,113.08
692_1252,16230,38.13
693_1253,2937,300.27
693_1254,2937,122.51
694_1255,12943,67.23
695_1256,19231,110.99
696_1257,11714,190.94
696_1258,11714,19.05
696_1259,11714,18.43
697_1260,13078,54.75
698_1261,7981,20.11
698_1262,7981,49.46
699_1263,4218,77.91
700_1264,17282,8.82
700_1265,17282,51.2
701_1266,5348,6.63
702_1267,6916,19.29
703_1268,4627,43.04
703_1269,4627,101.46
703_1270,4627,227.64
704_1271,5751,28.79
705_1272,17403,27.53
706_1273,8458,7.58
706_1274,8458,24.77
707_1275,17824,39.11
707_1276,17824,193.77
708_1277,7068,59.94
708_1278,7068,494.56
708_1279,7068,24.28
709_1280,6090,21.77
709_1281,6090,184.11
710_1282,703,55.18
711_1283,19778,128.62
711_1284,19778,55.23
712_1285,15776,132.74
712_1286,15776,197.84
712_1287,15776,65.07
713_1288,5358,27.84
713_1289,5358,170.12
713_1290,5358,236.34
713_1291,5358,7.39
714_1292,19535,51.75
714_1293,19535,43.66
715_1294,6443,17.83
716_1295,4511,14.32
717_1296,14142,28.96
718_1297,4839,116.76
719_1298,13128,45.01
720_1299,11477,49.13
720_1300,11477,72.52
720_1301,11477,33.91
721_1302,835,155.1
721_1303,835,43.48
721_1304,835,7.16
722_1305,14752,141.0
722_1306,14752,45.08
722_1307,14752,70.59
723_1308,14602,73.55
724_1309,8680,98.99
724_1310,8680,142.92
725_1311,7728,59.87
725_1312,7728,77.25
726_1313,7870,776.52
727_1314,9654,23.75
728_1315,17556,23.92
729_1316,12328,60.68
730_1317,10220,76.63
731_1318,5726,51.63
731_1319,5726,518.43
732_1320,15634,9.79
733_1321,3526,30.12
733_1322,3526,93.45
734_1323,13318,14.32
734_1324,13318,58.26
735_1325,2604,216.93
736_1326,2184,50.03
736_1327,2184,58.6
737_1328,19565,9.2
737_1329,19565,39.12
738_1330,6212,5.5
739_1331,12565,9.38
739_1332,12565,45.94
739_1333,12565,27.68
740_1334,10029,35.01
741_1335,8647,45.31
742_1336,3526,130.96
742_1337,3526,77.91
743_1338,19494,117.14
743_1339,19494,184.22
743_1340,19494,47.14
744_1341,4480,48.61
744_1342,4480,182.58
745_1343,10270,83.31
746_1344,6405,499.84
746_1345,6405,48.61
746_1346,6405,42.35
746_1347,6405,28.12
747_1348,16379,36.13
748_1349,12789,78.93
749_1350,3754,75.35
749_1351,3754,110.22
750_1352,2266,72.65
751_1353,2668,30.84
751_1354,2668,34.02
751_1355,2668,67.82
751_1356,2668,115.24
752_1357,5162,156.42
752_1358,5162,148.57
753_1359,15729,14.55
754_1360,13004,42.86
754_1361,13004,42.86
754_1362,13004,75.91
754_1363,13004,18.39
755_1364,15716,5.63
756_1365,16381,179.06
757_1366,15515,163.74
758_1367,6181,35.66
759_1368,12539,21.09
759_1369,12539,36.81
760_1370,7762,18.25
761_1371,4598,6.96
761_1372,4598,151.86
762_1373,17055,144.47
762_1374,17055,124.96
762_1375,17055,110.9
762_1376,17055,53.96
763_1377,15252,14.22
763_1378,15252,45.09
764_1379,18612,65.48
764_1380,18612,106.08
765_1381,3773,39.42
765_1382,3773,76.6
766_1383,9897,34.84
766_1384,9897,107.4
767_1385,12468,4.78
767_1386,12468,36.4
767_1387,12468,30.27
768_1388,13912,155.1
768_1389,13912,125.26
768_1390,13912,36.0
769_1391,3417,42.86
770_1392,11613,36.0
771_1393,16718,58.99
772_1394,2609,104.23
772_1395,2609,742.8
772_1396,2609,403.52
772_1397,2609,16.04
773_1398,13050,8.66
773_1399,13050,45.94
773_1400,13050,21.48
773_1401,13050,17.03
773_1402,13050,16.6
774_1403,415,10.91
775_1404,9298,30.12
776_1405,10770,763.4
777_1406,11311,34.33
778_1407,6824,73.5
778_1408,6824,66.63
779_1409,8518,180.28
779_1410,8518,64.73
779_1411,8518,145.69
780_1412,7020,56.08
781_1413,11535,27.6
781_1414,11535,44.27
782_1415,912,34.38
783_1416,10671,138.46
783_1417,10671,24.33
783_1418,10671,21.83
783_1419,10671,7.35
784_1420,16700,36.4
785_1421,1446,70.77
786_1422,14922,37.65
786_1423,14922,46.4
787_1424,4376,27.3
787_1425,4376,47.19
788_1426,3663,55.39
788_1427,3663,88.89
789_1428,9263,147.16
790_1429,6635,109.16
790_1430,6635,148.83
791_1431,13987,114.21
791_1432,13987,56.23
792_1433,235,152.13
792_1434,235,7.12
793_1435,18232,17.33
793_1436,18232,110.56
794_1437,11145,505.0
794_1438,11145,46.92
794_1439,11145,12.97
795_1440,4753,49.69
796_1441,10928,31.77
796_1442,10928,98.99
797_1443,11023,112.18
798_1444,9206,195.47
799_1445,9966,17.37
799_1446,9966,45.88
800_1447,1109,103.16
801_1448,624,44.44
802_1449,4421,117.01
803_1450,14408,75.61
804_1451,19660,112.12
805_1452,14334,110.84
806_1453,117,7.9
806_1454,117,63.32
806_1455,117,171.26
806_1456,117,734.13
807_1457,2113,44.73
807_1458,2113,13.13
808_1459,16554,204.78
809_1460,14615,34.84
809_1461,14615,12.64
809_1462,14615,48.07
810_1463,9988,14.55
811_1464,1750,8.55
811_1465,1750,37.65
812_1466,10043,42.11
812_1467,10043,391.06
812_1468,10043,175.5
813_1469,908,99.34
813_1470,908,187.1
814_1471,2791,7.35
814_1472,2791,75.03
814_1473,2791,29.57
814_1474,2791,16.94
815_1475,11480,83.82
816_1476,4395,29.12
816_1477,4395,74.14
816_1478,4395,77.63
817_1479,9665,81.13
818_1480,18361,61.51
818_1481,18361,83.73
818_1482,18361,91.76
819_1483,6699,8.85
820_1484,15664,85.68
821_1485,5520,8.82
822_1486,18464,82.39
823_1487,4089,75.91
824_1488,13332,59.27
824_1489,13332,7.22
824_1490,13332,63.39
824_1491,13332,12.41
825_1492,11584,12.51
825_1493,11584,8.38
826_1494,1270,9.03
827_1495,17038,44.27
827_1496,17038,12.49
828_1497,7001,175.8
829_1498,10475,94.49
830_1499,15326,56.6
830_1500,15326,44.27
830_1501,15326,143.95
831_1502,13894,25.08
831_1503,13894,261.68
832_1504,10793,47.04
833_1505,7225,12.97
834_1506,8360,10.91
834_1507,8360,79.62
835_1508,7556,11.74
835_1509,7556,60.51
836_1510,3389,6.32
836_1511,3389,71.16
837_1512,12428,21.77
837_1513,12428,82.91
837_1514,12428,162.55
838_1515,6707,47.41
838_1516,6707,19.86
839_1517,1187,75.93
839_1518,1187,18.25
839_1519,1187,93.09
840_1520,9123,50.87
840_1521,9123,23.92
840_1522,9123,77.31
841_1523,4600,21.77
842_1524,19710,73.5
843_1525,13525,91.76
843_1526,13525,8.79
844_1527,2971,7.22
844_1528,2971,45.09
844_1529,2971,170.84
845_1530,2004,151.82
845_1531,2004,25.08
845_1532,2004,22.22
846_1533,4477,85.49
846_1534,4477,218.32
847_1535,12052,70.59
847_1536,12052,58.82
847_1537,12052,75.91
847_1538,12052,8.56
848_1539,16568,170.17
848_1540,16568,87.84
849_1541,7779,37.65
850_1542,6033,7.12
851_1543,19339,75.92
852_1544,4656,147.16
852_1545,4656,1010.0
853_1546,7873,81.98
854_1547,199,47.42
854_1548,199,162.84
855_1549,10041,163.4
856_1550,4349,8.82
856_1551,4349,38.75
857_1552,5341,38.75
858_1553,10429,11.75
858_1554,10429,17.26
859_1555,15890,148.32
860_1556,6750,470.54
860_1557,6750,68.76
861_1558,10162,208.46
862_1559,9232,29.29
862_1560,9232,55.45
863_1561,3645,24.33
863_1562,3645,101.8
863_1563,3645,25.79
864_1564,9268,16.04
864_1565,9268,80.11
865_1566,10440,35.49
865_1567,10440,15.33
865_1568,10440,20.11
866_1569,5898,50.03
866_1570,5898,30.71
867_1571,7672,45.01
867_1572,7672,65.56
868_1573,6563,63.55
869_1574,12673,8.5
869_1575,12673,23.7
870_1576,11720,14.03
871_1577,5435,30.1
872_1578,14189,19.58
873_1579,16502,15.01
874_1580,9142,8.5
874_1581,9142,107.92
875_1582,19161,5.25
876_1583,5516,85.49
876_1584,5516,143.21
876_1585,5516,10.91
876_1586,5516,28.12
877_1587,18604,28.79
878_1588,16459,324.56
878_1589,16459,195.07
879_1590,19803,41.97
880_1591,6888,88.74
880_1592,6888,38.13
881_1593,3822,47.41
881_1594,3822,108.64
882_1595,6202,39.47
882_1596,6202,45.43
883_1597,6139,38.07
884_1598,11716,60.88
885_1599,12684,58.82
885_1600,12684,19.5
886_1601,1399,165.42
887_1602,2090,6.96
887_1603,2090,52.42
888_1604,14559,51.23
888_1605,14559,206.55
888_1606,14559,153.32
889_1607,15435,55.31
889_1608,15435,16.24
889_1609,15435,44.18
890_1610,19087,38.18
891_1611,5759,223.9
892_1612,7410,39.27
892_1613,7410,12.94
892_1614,7410,93.13
893_1615,5435,75.95
894_1616,6297,38.75
895_1617,2945,104.23
896_1618,11357,19.5
896_1619,11357,128.62
897_1620,16438,98.99
898_1621,6504,52.91
899_1622,18411,196.99
899_1623,18411,119.34
900_1624,13615,75.93
900_1625,13615,8.15
901_1626,16080,64.11
901_1627,16080,58.77
901_1628,16080,21.64
901_1629,16080,29.54
901_1630,16080,10.64
902_1631,17241,28.17
902_1632,17241,55.23
903_1633,9022,9.84
904_1634,19531,33.97
905_1635,15626,116.15
906_1636,4250,72.91
907_1637,12819,90.39
907_1638,12819,80.11
908_1639,15374,11.39
909_1640,8206,119.57
910_1641,14106,31.63
910_1642,14106,77.25
911_1643,6427,472.56
912_1644,17264,56.6
912_1645,17264,157.88
912_1646,17264,50.76
913_1647,18882,132.06
913_1648,18882,57.33
913_1649,18882,83.49
914_1650,14779,19.76
914_1651,14779,161.88
915_1652,14591,75.92
915_1653,14591,64.99
916_1654,11973,80.08
916_1655,11973,85.68
916_1656,11973,44.18
917_1657,19570,34.22
918_1658,15039,494.52
918_1659,15039,175.68
918_1660,15039,97.68
919_1661,15733,21.9
919_1662,15733,6.45
919_1663,15733,34.0
920_1664,3210,13.71
920_1665,3210,43.63
920_1666,3210,64.73
921_1667,11586,13.72
922_1668,9046,49.86
922_1669,9046,47.85
923_1670,9881,22.22
924_1671,6016,9.39
925_1672,19405,10.64
925_1673,19405,71.9
925_1674,19405,21.08
926_1675,5147,30.58
927_1676,19316,11.72
928_1677,12876,96.21
929_1678,5211,117.99
929_1679,5211,206.55
930_1680,10334,63.69
930_1681,10334,330.15
931_1682,472,40.88
931_1683,472,61.33
932_1684,3953,40.34
933_1685,17089,27.51
934_1686,2708,35.01
935_1687,19359,12.44
936_1688,17050,7.16
937_1689,12444,91.63
937_1690,12444,70.49
937_1691,12444,19.56
937_1692,12444,24.33
938_1693,11419,44.06
938_1694,11419,20.02
939_1695,18104,66.52
939_1696,18104,87.06
940_1697,5271,77.31
940_1698,5271,28.57
941_1699,18341,13.67
941_1700,18341,78.8
942_1701,8839,8.68
942_1702,8839,85.51
943_1703,6872,110.22
944_1704,12980,19.86
944_1705,12980,34.33
945_1706,17723,78.8
946_1707,11990,18.19
946_1708,11990,14.82
947_1709,19774,36.98
948_1710,18802,10.91
949_1711,7366,252.74
949_1712,7366,18.59
950_1713,13030,11.97
950_1714,13030,170.18
950_1715,13030,47.42
951_1716,7939,39.84
952_1717,12254,59.87
953_1718,3642,111.97
954_1719,12040,73.5
954_1720,12040,199.64
954_1721,12040,59.06
955_1722,5314,70.26
955_1723,5314,143.0
956_1724,5162,36.81
957_1725,16512,103.04
957_1726,16512,64.16
958_1727,1725,23.31
959_1728,15269,11.75
960_1729,1496,30.58
960_1730,1496,41.84
961_1731,8450,31.86
961_1732,8450,117.24
961_1733,8450,18.43
962_1734,3762,119.56
963_1735,9445,163.89
964_1736,1570,42.46
965_1737,4983,12.49
965_1738,4983,649.23
966_1739,15354,40.27
967_1740,18539,66.05
968_1741,11744,9.84
968_1742,11744,50.03
969_1743,4259,7.24
970_1744,18593,64.16
971_1745,9575,170.53
972_1746,19856,29.4
972_1747,19856,61.55
972_1748,19856,21.61
972_1749,19856,10.64
973_1750,18205,94.22
974_1751,12446,127.26
975_1752,9989,19.05
976_1753,15571,280.35
976_1754,15571,38.76
976_1755,15571,49.17
977_1756,4450,225.96
977_1757,4450,322.16
978_1758,10836,55.46
979_1759,16485,61.13
980_1760,4108,51.87
980_1761,4108,52.78
980_1762,4108,47.14
981_1763,15510,14.78
982_1764,3234,94.97
983_1765,6849,67.97
983_1766,6849,156.24
983_1767,6849,60.68
984_1768,640,14.55
985_1769,3723,54.41
986_1770,9567,12.41
986_1771,9567,59.94
987_1772,9844,75.35
987_1773,9844,309.24
987_1774,9844,13.67
987_1775,9844,224.2
988_1776,14130,151.22
989_1777,10073,192.76
989_1778,10073,123.64
990_1779,12096,115.06
991_1780,17955,15.99
992_1781,11527,20.57
993_1782,1235,14.55
994_1783,17855,51.3
995_1784,17758,56.23
996_1785,3652,222.65
997_1786,7826,173.62
998_1787,10832,43.16
999_1788,7051,19.89
999_1789,7051,101.54
999_1790,7051,48.51
999_1791,7051,27.47
1000_1792,17065,22.16
1001_1793,3816,11.57
1002_1794,13997,37.65
1002_1795,13997,9.25
1002_1796,13997,10.64
1003_1797,8172,222.51
1003_1798,8172,249.08
1004_1799,14596,37.23
1004_1800,14596,21.21
1005_1801,6883,18.39
1006_1802,9840,5.4
1006_1803,9840,28.53
1007_1804,17026,52.78
1008_1805,2964,13.13
1009_1806,8864,17.37
1009_1807,8864,41.24
1009_1808,8864,21.09
1010_1809,17601,18.19
1011_1810,571,83.31
1011_1811,571,68.58
1012_1812,17209,42.86
1013_1813,9371,117.47
1014_1814,9465,8.28
1014_1815,9465,181.8
1015_1816,8431,103.26
1015_1817,8431,281.04
1015_1818,8431,575.8
1016_1819,11394,16.16
1017_1820,12300,58.68
1017_1821,12300,84.05
1018_1822,785,18.25
1018_1823,785,331.64
1019_1824,17797,59.02
1019_1825,17797,39.07
1020_1826,7950,97.68
1021_1827,11527,28.53
1021_1828,11527,45.7
1022_1829,8562,22.22
1023_1830,942,154.52
1024_1831,10279,28.23
1024_1832,10279,33.14
1024_1833,10279,24.33
1024_1834,10279,71.9
1025_1835,1065,12.64
1025_1836,1065,102.29
1025_1837,1065,59.85
1026_1838,15130,26.4
1026_1839,15130,72.61
1026_1840,15130,48.76
1027_1841,15513,52.42
1028_1842,17305,124.96
1028_1843,17305,42.32
1028_1844,17305,178.64
1029_1845,13218,11.03
1030_1846,14956,176.58
1031_1847,8402,78.8
1031_1848,8402,6.54
1032_1849,19578,65.7
1033_1850,14352,7.07
1034_1851,13584,12.55
1034_1852,13584,49.13
1034_1853,13584,115.24
1035_1854,10420,206.55
1035_1855,10420,51.2
1035_1856,10420,23.14
1035_1857,10420,14.03
1035_1858,10420,194.2
1036_1859,11219,51.2
1037_1860,8455,139.22
1038_1861,16398,23.92
1038_1862,16398,16.94
1038_1863,16398,9.69
1039_1864,13575,170.17
1039_1865,13575,12.97
1040_1866,9628,223.87
1041_1867,5463,7.9
1042_1868,1426,294.98
1042_1869,1426,161.63
1042_1870,1426,176.9
1042_1871,1426,112.18
1043_1872,14138,35.75
1044_1873,3913,78.8
1044_1874,3913,164.83
1044_1875,3913,46.46
1045_1876,6630,17.88
1045_1877,6630,6.63
1046_1878,9470,23.23
1046_1879,9470,72.52
1046_1880,9470,42.11
1047_1881,6556,52.42
1047_1882,6556,66.53
1048_1883,17097,455.8
1049_1884,685,39.84
1050_1885,15311,77.2
1050_1886,15311,170.17
1051_1887,16698,82.48
1052_1888,13522,59.77
1052_1889,13522,21.83
1053_1890,4491,16.82
1054_1891,9211,36.4
1055_1892,18945,16.16
1056_1893,12907,58.44
1057_1894,2331,56.54
1058_1895,10397,61.38
1058_1896,10397,15.06
1059_1897,4767,41.43
1060_1898,4147,75.93
1061_1899,6327,12.41
1062_1900,11722,41.7
1062_1901,11722,30.82
1062_1902,11722,86.32
1063_1903,13055,17.03
1063_1904,13055,11.39
1064_1905,9040,51.63
1065_1906,8477,65.21
1066_1907,11256,70.26
1066_1908,11256,9.39
1066_1909,11256,25.45
1066_1910,11256,55.05
1067_1911,7081,102.76
1067_1912,7081,8.28
1068_1913,3534,44.66
1069_1914,2212,6.32
1070_1915,10411,20.86
1070_1916,10411,11.97
1071_1917,5114,20.11
1072_1918,11554,43.48
1072_1919,11554,220.44
1072_1920,11554,7.24
1073_1921,6433,39.84
1074_1922,16598,312.56
1075_1923,4717,3.5
1076_1924,4940,76.48
1076_1925,4940,254.52
1077_1926,15158,27.84
1078_1927,9437,8.79
1079_1928,9721,48.47
1080_1929,18045,128.28
1081_1930,12696,92.71
1082_1931,16379,39.71
1083_1932,19961,81.88
1084_1933,19445,117.14
1084_1934,19445,63.23
1085_1935,6499,67.67
1085_1936,6499,70.3
1085_1937,6499,44.93
1086_1938,911,33.91
1086_1939,911,24.63
1086_1940,911,55.39
1087_1941,14262,10.23
1088_1942,3903,12.64
1089_1943,3875,199.21
1089_1944,3875,123.51
1089_1945,3875,22.74
1090_1946,6951,465.66
1090_1947,6951,325.49
1090_1948,6951,191.98
1091_1949,8050,37.23
1091_1950,8050,15.33
1091_1951,8050,10.21
1092_1952,15098,7.24
1092_1953,15098,39.47
1093_1954,18254,12.97
1094_1955,13201,126.9
1094_1956,13201,38.91
1095_1957,7113,54.41
1096_1958,10448,112.18
1096_1959,10448,20.73
1097_1960,16494,15.64
1097_1961,16494,222.51
1097_1962,16494,105.75
1098_1963,13386,66.86
1098_1964,13386,94.91
1098_1965,13386,11.97
1099_1966,7253,7.07
1100_1967,12649,5.25
1101_1968,17126,49.92
1101_1969,17126,10.64
1102_1970,2288,10.91
1103_1971,11234,53.51
1104_1972,10156,12.73
1105_1973,16126,39.09
1105_1974,16126,43.01
1106_1975,13614,319.4
1107_1976,18795,75.47
1108_1977,16776,40.31
1108_1978,16776,13.13
1108_1979,16776,68.58
1109_1980,15015,23.14
1109_1981,15015,9.03
1110_1982,7366,30.71
1111_1983,2440,96.21
1112_1984,2923,76.3
1112_1985,2923,10.91
1112_1986,2923,117.14
1112_1987,2923,162.7
1113_1988,13513,510.24
1113_1989,13513,159.36
1113_1990,13513,50.15
1114_1991,3998,19.58
1115_1992,1581,14.02
1116_1993,10673,9.39
1117_1994,13702,78.12
1118_1995,10180,68.67
1119_1996,16488,85.16
1120_1997,9582,97.86
1121_1998,12692,118.14
1122_1999,7390,183.39
1122_2000,7390,28.96
1123_2001,6702,72.91
1124_2002,3440,71.02
1124_2003,3440,44.18
1124_2004,3440,45.09
1124_2005,3440,303.72
1125_2006,11773,180.33
1125_2007,11773,32.18
1126_2008,11584,98.99
1127_2009,17246,33.91
1127_2010,17246,34.0
1128_2011,14008,109.17
1128_2012,14008,79.62
1129_2013,11604,40.78
1130_2014,5223,35.49
1131_2015,19267,63.39
1132_2016,7920,782.94
1133_2017,13085,7.39
1133_2018,13085,14.0
1133_2019,13085,3.5
1134_2020,638,83.49
1135_2021,10916,70.01
1136_2022,19495,53.67
1137_2023,3318,79.52
1138_2024,9817,763.4
1138_2025,9817,51.57
1138_2026,9817,16.04
1139_2027,19742,10.91
1139_2028,19742,64.68
1140_2029,3372,40.42
1140_2030,3372,21.2
1141_2031,4354,42.86
1141_2032,4354,103.91
1141_2033,4354,118.73
1142_2034,10974,40.88
1142_2035,10974,11.39
1142_2036,10974,146.71
1143_2037,19698,23.31
1143_2038,19698,39.27
1143_2039,19698,97.95
1144_2040,14659,36.42
1144_2041,14659,52.58
1144_2042,14659,9.97
1145_2043,19104,61.55
1145_2044,19104,60.24
1145_2045,19104,19.89
1145_2046,19104,35.1
1145_2047,19104,16.94
1146_2048,6667,6.51
1146_2049,6667,35.1
1147_2050,5061,36.0
1147_2051,5061,84.05
1148_2052,3595,145.96
1149_2053,8405,195.73
1150_2054,1388,135.97
1151_2055,2169,65.42
1152_2056,17781,85.49
1153_2057,9981,8.56
1153_2058,9981,85.71
1153_2059,9981,94.97
1154_2060,19494,34.33
1154_2061,19494,392.9
1155_2062,19788,179.77
1156_2063,5237,8.53
1157_2064,3202,190.94
1157_2065,3202,54.13
1157_2066,3202,116.17
1157_2067,3202,41.99
1158_2068,15575,40.88
1159_2069,1816,9.56
1159_2070,1816,123.63
1159_2071,1816,161.68
1160_2072,16863,10.23
1161_2073,7533,9.27
1162_2074,10875,40.34
1163_2075,13987,23.44
1164_2076,1440,127.33
1164_2077,1440,69.19
1165_2078,16464,7.39
1165_2079,16464,40.17
1166_2080,8301,8.28
1166_2081,8301,13.13
1166_2082,8301,25.79
1167_2083,7474,54.63
1167_2084,7474,711.36
1167_2085,7474,38.75
1168_2086,1504,19.35
1169_2087,8906,65.47
1169_2088,8906,110.84
1170_2089,2075,55.18
1171_2090,10470,66.63
1171_2091,10470,31.38
1171_2092,10470,19.56
1172_2093,6996,92.11
1172_2094,6996,44.18
1173_2095,4571,70.59
1174_2096,7992,55.02
1175_2097,13057,366.78
1176_2098,3997,121.67
1177_2099,10282,195.73
1177_2100,10282,64.11
1178_2101,2846,289.63
1178_2102,2846,205.16
1179_2103,3272,154.2
1180_2104,7639,8.68
1181_2105,2390,23.31
1182_2106,6014,78.74
1183_2107,7918,18.39
1183_2108,7918,21.08
1184_2109,14213,152.05
1185_2110,973,47.24
1186_2111,16089,19.76
1187_2112,18555,15.64
1188_2113,9141,30.1
1189_2114,1811,57.76
1190_2115,4612,90.86
1191_2116,12861,102.76
1192_2117,12994,381.78
1193_2118,9956,17.83
1193_2119,9956,14.24
1193_2120,9956,5.4
1194_2121,5256,22.74
1195_2122,7480,34.38
1196_2123,10957,7.39
1197_2124,17141,33.14
1197_2125,17141,342.16
1197_2126,17141,34.33
1197_2127,17141,82.61
1198_2128,1475,16.82
1199_2129,18675,4.69
1199_2130,18675,36.0
1199_2131,18675,25.6
1200_2132,15444,66.63
1200_2133,15444,107.56
1200_2134,15444,69.35
1200_2135,15444,77.6
1201_2136,17114,131.78
1201_2137,17114,194.35
1201_2138,17114,110.56
1202_2139,100,12.41
1202_2140,100,33.97
1202_2141,100,13.81
1202_2142,100,12.97
1203_2143,14642,97.86
1203_2144,14642,8.66
1204_2145,6425,416.97
1204_2146,6425,36.98
1205_2147,610,155.1
1206_2148,16682,15.06
1206_2149,16682,11.72
1206_2150,16682,91.76
1206_2151,16682,112.53
1207_2152,17030,13.81
1207_2153,17030,61.13
1207_2154,17030,9.27
1208_2155,7925,75.91
1208_2156,7925,85.54
1209_2157,16200,9.03
1210_2158,433,87.08
1210_2159,433,43.48
1211_2160,16393,34.53
1212_2161,5538,42.2
1212_2162,5538,126.9
1212_2163,5538,42.86
1213_2164,18862,39.27
1214_2165,5313,35.74
1215_2166,8877,17.88
1216_2167,6333,18.59
1216_2168,6333,87.03
1216_2169,6333,40.17
1217_2170,3926,103.91
1217_2171,3926,10.91
1217_2172,3926,71.32
1218_2173,10359,19.15
1219_2174,5580,142.62
1219_2175,5580,111.36
1220_2176,5888,8.68
1220_2177,5888,107.5
1220_2178,5888,44.8
1221_2179,11240,115.67
1222_2180,6499,52.8
1223_2181,3314,107.54
1223_2182,3314,94.49
1224_2183,10362,63.38
1224_2184,10362,8.53
1225_2185,18401,34.17
1226_2186,16175,21.64
1226_2187,16175,122.51
1227_2188,11810,61.13
1227_2189,11810,59.05
1228_2190,17562,16.49
1228_2191,17562,25.52
1228_2192,17562,62.62
1229_2193,327,65.07
1230_2194,16664,127.33
1231_2195,1102,264.04
1231_2196,1102,114.98
1231_2197,1102,784.62
1231_2198,1102,36.13
1232_2199,3165,44.11
1233_2200,17245,40.31
1233_2201,17245,60.64
1234_2202,12055,173.37
1235_2203,12850,39.09
1235_2204,12850,33.8
1236_2205,13609,100.53
1237_2206,9247,153.88
1237_2207,9247,12.73
1237_2208,9247,109.33
1238_2209,13774,28.98
1239_2210,5715,13.67
1240_2211,8885,51.63
1240_2212,8885,15.99
1240_2213,8885,65.48
1241_2214,16633,248.33
1242_2215,14255,57.33
1243_2216,17390,6.32
1244_2217,8120,21.6
1244_2218,8120,8.55
1244_2219,8120,12.55
1245_2220,9085,113.82
1246_2221,11589,47.24
1247_2222,18494,22.17
1248_2223,19880,224.2
1249_2224,12900,154.29
1250_2225,1174,17.03
1250_2226,1174,126.9
1251_2227,5375,348.45
1252_2228,7089,12.55
1253_2229,4156,34.38
1254_2230,13176,33.26
1254_2231,13176,168.18
